market_id,market_label,body_id,body_name,resource,supply,demand,price,base_price
48705,"Mekath",15124,"Huhaidar",Medical Supplies,0,0,14,14
48705,"Mekath",15124,"Huhaidar",Ordnance,0,0,43,43
48705,"Mekath",15124,"Huhaidar",Ceramics,0,8.58,33.9995,3.4
48705,"Mekath",15124,"Huhaidar",Dressed Stone,0,6.43501,28.9996,2.9
48705,"Mekath",15124,"Huhaidar",Planks,0,10.725,42.9994,4.3
48705,"Mekath",15124,"Huhaidar",Tools,0,0,25.5,25.5
48705,"Mekath",15124,"Huhaidar",Hides,0,0,2.81273,2.81273
48705,"Mekath",15124,"Huhaidar",Fibre,0,0,1.3,1.3
48705,"Mekath",15124,"Huhaidar",Leather,0,6.43501,71.999,7.2
48705,"Mekath",15124,"Huhaidar",Cloth,0,10.725,36.9995,3.7
48705,"Mekath",15124,"Huhaidar",Rigging,0,0,14.5,14.5
48706,"Rire",15124,"Huhaidar",Iron Ore,0,0,2.5,2.5
48706,"Rire",15124,"Huhaidar",Coal,0,0,2,2
48706,"Rire",15124,"Huhaidar",Petroleum,0,0,3.5,3.5
48706,"Rire",15124,"Huhaidar",Silica,0,0,2,2
48706,"Rire",15124,"Huhaidar",Copper Ore,0,0,3,3
48706,"Rire",15124,"Huhaidar",Rare Earth Ore,0,0,6,6
48706,"Rire",15124,"Huhaidar",Agricultural Produce,0,4.44,29.9996,3
48706,"Rire",15124,"Huhaidar",Water,0,6.66,14.9998,1.5
48706,"Rire",15124,"Huhaidar",Iron-Nickel Ore,0,0,3,3
48706,"Rire",15124,"Huhaidar",Platinum Group,0,0,40,40
48706,"Rire",15124,"Huhaidar",Regolith,0,0,0.6,0.6
48706,"Rire",15124,"Huhaidar",Stone,0,0,1,1
48706,"Rire",15124,"Huhaidar",Timber,0,11.1,14.9998,1.5
48706,"Rire",15124,"Huhaidar",Sand,0,0,1,1
48706,"Rire",15124,"Huhaidar",Clay,0,0,1.2,1.2
48706,"Rire",15124,"Huhaidar",Peat,0,0,1.2,1.2
48706,"Rire",15124,"Huhaidar",Tobacco,0,0,2.45332,2.45332
48706,"Rire",15124,"Huhaidar",Spices,0,0,3.51363,3.51363
48706,"Rire",15124,"Huhaidar",Coffee,0,0,5.61315,5.61315
48706,"Rire",15124,"Huhaidar",Steel,0,0,8,8
48706,"Rire",15124,"Huhaidar",Refined Fuel,0,0,10,10
48706,"Rire",15124,"Huhaidar",Food Rations,0,13.32,59.9992,6
48706,"Rire",15124,"Huhaidar",Charcoal,0,6.66,39.9995,4
48706,"Rire",15124,"Huhaidar",Iron Blooms,0,0,9,9
48706,"Rire",15124,"Huhaidar",Trade Goods,0,0,8,8
48706,"Rire",15124,"Huhaidar",Silicon,0,0,5,5
48706,"Rire",15124,"Huhaidar",Refined Copper,0,0,7.5,7.5
48706,"Rire",15124,"Huhaidar",REE Alloy,0,0,16,16
48706,"Rire",15124,"Huhaidar",Machinery,0,0,22,22
48706,"Rire",15124,"Huhaidar",Alloys,0,0,34,34
48706,"Rire",15124,"Huhaidar",Electronics,0,0,29,29
48706,"Rire",15124,"Huhaidar",Spacecraft Components,0,0,140,140
48706,"Rire",15124,"Huhaidar",Clean Water,0,0,3,3
48706,"Rire",15124,"Huhaidar",Consumer Goods,0,0,12,12
48706,"Rire",15124,"Huhaidar",Medical Supplies,0,0,14,14
48706,"Rire",15124,"Huhaidar",Ordnance,0,0,43,43
48706,"Rire",15124,"Huhaidar",Ceramics,0,4.44,33.9995,3.4
48706,"Rire",15124,"Huhaidar",Dressed Stone,0,3.33,28.9996,2.9
48706,"Rire",15124,"Huhaidar",Planks,0,5.55,42.9994,4.3
48706,"Rire",15124,"Huhaidar",Tools,0,0,25.5,25.5
48706,"Rire",15124,"Huhaidar",Hides,0,0,3.20227,3.20227
48706,"Rire",15124,"Huhaidar",Fibre,0,0,1.3,1.3
48706,"Rire",15124,"Huhaidar",Leather,0,3.33,71.999,7.2
48706,"Rire",15124,"Huhaidar",Cloth,0,5.55,36.9995,3.7
48706,"Rire",15124,"Huhaidar",Rigging,0,0,14.5,14.5
48707,"Kaima",15124,"Huhaidar",Iron Ore,38.9417,0,0.625029,2.5
48707,"Kaima",15124,"Huhaidar",Coal,1.67787,0,0.500023,2
48707,"Kaima",15124,"Huhaidar",Petroleum,23.2076,0,0.87504,3.5
48707,"Kaima",15124,"Huhaidar",Silica,18.1184,0,0.500023,2
48707,"Kaima",15124,"Huhaidar",Copper Ore,2.98711,0,0.750034,3
48707,"Kaima",15124,"Huhaidar",Rare Earth Ore,0,0,6,6
48707,"Kaima",15124,"Huhaidar",Agricultural Produce,29.0892,73.7457,4.77664,3
48707,"Kaima",15124,"Huhaidar",Water,0,24.12,14.9996,1.5
48707,"Kaima",15124,"Huhaidar",Iron-Nickel Ore,0,0,3,3
48707,"Kaima",15124,"Huhaidar",Platinum Group,0,0,40,40
48707,"Kaima",15124,"Huhaidar",Regolith,0,0,0.6,0.6
48707,"Kaima",15124,"Huhaidar",Stone,0.00736535,1,8.5972,1
48707,"Kaima",15124,"Huhaidar",Timber,0,76.8667,14.9998,1.5
48707,"Kaima",15124,"Huhaidar",Sand,5.16125,0,0.250011,1
48707,"Kaima",15124,"Huhaidar",Clay,0,0,1.22093,1.2
48707,"Kaima",15124,"Huhaidar",Peat,0,0,0.750055,1.2
48707,"Kaima",15124,"Huhaidar",Tobacco,0,0,1.74377,1.74377
48707,"Kaima",15124,"Huhaidar",Spices,0,0,1.55912,1.55912
48707,"Kaima",15124,"Huhaidar",Coffee,0,0,5.38637,5.38637
48707,"Kaima",15124,"Huhaidar",Steel,0,26.25,43.5371,8
48707,"Kaima",15124,"Huhaidar",Refined Fuel,0,0,9.99989,10
48707,"Kaima",15124,"Huhaidar",Food Rations,18.4,86.5546,13.0134,6
48707,"Kaima",15124,"Huhaidar",Charcoal,0,24.12,39.9995,4
48707,"Kaima",15124,"Huhaidar",Iron Blooms,0,0,9,9
48707,"Kaima",15124,"Huhaidar",Trade Goods,0,0,8,8
48707,"Kaima",15124,"Huhaidar",Silicon,0,0,5,5
48707,"Kaima",15124,"Huhaidar",Refined Copper,0,0,7.5,7.5
48707,"Kaima",15124,"Huhaidar",REE Alloy,0,0,16,16
48707,"Kaima",15124,"Huhaidar",Machinery,0,0,22,22
48707,"Kaima",15124,"Huhaidar",Alloys,0,0,34,34
48707,"Kaima",15124,"Huhaidar",Electronics,0,0,29,29
48707,"Kaima",15124,"Huhaidar",Spacecraft Components,0,0,140,140
48707,"Kaima",15124,"Huhaidar",Clean Water,0,0,3,3
48707,"Kaima",15124,"Huhaidar",Consumer Goods,0,0,12,12
48707,"Kaima",15124,"Huhaidar",Medical Supplies,0,0,14,14
48707,"Kaima",15124,"Huhaidar",Ordnance,0,0,43,43
48707,"Kaima",15124,"Huhaidar",Ceramics,0,16.08,33.9995,3.4
48707,"Kaima",15124,"Huhaidar",Dressed Stone,0,12.06,28.9996,2.9
48707,"Kaima",15124,"Huhaidar",Planks,0,20.1,42.9994,4.3
48707,"Kaima",15124,"Huhaidar",Tools,0,0,25.5,25.5
48707,"Kaima",15124,"Huhaidar",Hides,0,0,1.87392,1.87392
48707,"Kaima",15124,"Huhaidar",Fibre,11.6223,4.8,0.831948,1.3
48707,"Kaima",15124,"Huhaidar",Leather,0,12.06,71.999,7.2
48707,"Kaima",15124,"Huhaidar",Cloth,2.4,25.88,12.1502,3.7
48707,"Kaima",15124,"Huhaidar",Rigging,0,0,14.5,14.5
48708,"Rilbes",15124,"Huhaidar",Iron Ore,9.0818,0,0.625086,2.5
48708,"Rilbes",15124,"Huhaidar",Coal,0,0,2,2
48708,"Rilbes",15124,"Huhaidar",Petroleum,0,0,3.49996,3.5
48708,"Rilbes",15124,"Huhaidar",Silica,0,0,2,2
48708,"Rilbes",15124,"Huhaidar",Copper Ore,0,0,3,3
48708,"Rilbes",15124,"Huhaidar",Rare Earth Ore,0,0,6,6
48708,"Rilbes",15124,"Huhaidar",Agricultural Produce,0,14.34,29.9991,3
48708,"Rilbes",15124,"Huhaidar",Water,42.4179,61.7136,1.8093,1.5
48708,"Rilbes",15124,"Huhaidar",Iron-Nickel Ore,0,0,3,3
48708,"Rilbes",15124,"Huhaidar",Platinum Group,0,0,40,40
48708,"Rilbes",15124,"Huhaidar",Regolith,0,0,0.6,0.6
48708,"Rilbes",15124,"Huhaidar",Stone,0.00920668,1,9.40001,1
48708,"Rilbes",15124,"Huhaidar",Timber,0,44.5166,14.9998,1.5
48708,"Rilbes",15124,"Huhaidar",Sand,0,0,1,1
48708,"Rilbes",15124,"Huhaidar",Clay,0,0,1.2,1.2
48708,"Rilbes",15124,"Huhaidar",Peat,0,0,0.975055,1.2
48708,"Rilbes",15124,"Huhaidar",Tobacco,0,0,2.26859,2.26859
48708,"Rilbes",15124,"Huhaidar",Spices,0,0,3.37894,3.37894
48708,"Rilbes",15124,"Huhaidar",Coffee,0,0,4.94029,4.94029
48708,"Rilbes",15124,"Huhaidar",Steel,0,0,8.40322,8
48708,"Rilbes",15124,"Huhaidar",Refined Fuel,0,0,9.99989,10
48708,"Rilbes",15124,"Huhaidar",Food Rations,0,43.0201,59.9983,6
48708,"Rilbes",15124,"Huhaidar",Charcoal,0,21.51,39.9995,4
48708,"Rilbes",15124,"Huhaidar",Iron Blooms,0,0,9,9
48708,"Rilbes",15124,"Huhaidar",Trade Goods,0,0,8,8
48708,"Rilbes",15124,"Huhaidar",Silicon,0,0,5,5
48708,"Rilbes",15124,"Huhaidar",Refined Copper,0,0,7.5,7.5
48708,"Rilbes",15124,"Huhaidar",REE Alloy,0,0,16,16
48708,"Rilbes",15124,"Huhaidar",Machinery,0,0,22,22
48708,"Rilbes",15124,"Huhaidar",Alloys,0,0,34,34
48708,"Rilbes",15124,"Huhaidar",Electronics,0,0,29,29
48708,"Rilbes",15124,"Huhaidar",Spacecraft Components,0,0,140,140
48708,"Rilbes",15124,"Huhaidar",Clean Water,0,0,3,3
48708,"Rilbes",15124,"Huhaidar",Consumer Goods,0,0,12,12
48708,"Rilbes",15124,"Huhaidar",Medical Supplies,0,0,14,14
48708,"Rilbes",15124,"Huhaidar",Ordnance,0,0,43,43
48708,"Rilbes",15124,"Huhaidar",Ceramics,0,14.34,33.9995,3.4
48708,"Rilbes",15124,"Huhaidar",Dressed Stone,0,10.755,28.9996,2.9
48708,"Rilbes",15124,"Huhaidar",Planks,0,17.925,42.9994,4.3
48708,"Rilbes",15124,"Huhaidar",Tools,0,0,25.5,25.5
48708,"Rilbes",15124,"Huhaidar",Hides,0,0,3.38933,3.27466
48708,"Rilbes",15124,"Huhaidar",Fibre,0,0,1.3,1.3
48708,"Rilbes",15124,"Huhaidar",Leather,0,10.755,71.999,7.2
48708,"Rilbes",15124,"Huhaidar",Cloth,0,17.925,36.9995,3.7
48708,"Rilbes",15124,"Huhaidar",Rigging,0,0,14.5,14.5
48709,"Nusdanu",15124,"Huhaidar",Iron Ore,217.217,0,0.625029,2.5
48709,"Nusdanu",15124,"Huhaidar",Coal,9.46452,0,0.500023,2
48709,"Nusdanu",15124,"Huhaidar",Petroleum,53.4896,0,0.87504,3.5
48709,"Nusdanu",15124,"Huhaidar",Silica,70.5834,0,0.500023,2
48709,"Nusdanu",15124,"Huhaidar",Copper Ore,15.2483,0,0.750034,3
48709,"Nusdanu",15124,"Huhaidar",Rare Earth Ore,3.25418,0,1.50007,6
48709,"Nusdanu",15124,"Huhaidar",Agricultural Produce,71.879,104.727,3.61262,3
48709,"Nusdanu",15124,"Huhaidar",Water,52.9145,85.7995,1.91006,1.5
48709,"Nusdanu",15124,"Huhaidar",Iron-Nickel Ore,0,0,3,3
48709,"Nusdanu",15124,"Huhaidar",Platinum Group,0,0,40,40
48709,"Nusdanu",15124,"Huhaidar",Regolith,0,0,0.6,0.6
48709,"Nusdanu",15124,"Huhaidar",Stone,67.909,24,0.579253,1
48709,"Nusdanu",15124,"Huhaidar",Timber,22.2856,93.3835,5.12551,1.5
48709,"Nusdanu",15124,"Huhaidar",Sand,4.46855,21.3333,2.19028,1
48709,"Nusdanu",15124,"Huhaidar",Clay,0,0,1.24202,1.2
48709,"Nusdanu",15124,"Huhaidar",Peat,0.0147383,0,6.14694,1.2
48709,"Nusdanu",15124,"Huhaidar",Tobacco,0,0,6.31838,6.31838
48709,"Nusdanu",15124,"Huhaidar",Spices,0,0,6.17403,6.17403
48709,"Nusdanu",15124,"Huhaidar",Coffee,0,0,6.00262,6.00262
48709,"Nusdanu",15124,"Huhaidar",Steel,0,10,76.753,8
48709,"Nusdanu",15124,"Huhaidar",Refined Fuel,0,0,9.99989,10
48709,"Nusdanu",15124,"Huhaidar",Food Rations,46.4,135.579,10.2565,6
48709,"Nusdanu",15124,"Huhaidar",Charcoal,0,31.23,29.0345,4
48709,"Nusdanu",15124,"Huhaidar",Iron Blooms,0,0,9,9
48709,"Nusdanu",15124,"Huhaidar",Trade Goods,0,0,8,8
48709,"Nusdanu",15124,"Huhaidar",Silicon,0,0,5,5
48709,"Nusdanu",15124,"Huhaidar",Refined Copper,0,0,7.5,7.5
48709,"Nusdanu",15124,"Huhaidar",REE Alloy,0,0,16,16
48709,"Nusdanu",15124,"Huhaidar",Machinery,0,0,22,22
48709,"Nusdanu",15124,"Huhaidar",Alloys,0,0,34,34
48709,"Nusdanu",15124,"Huhaidar",Electronics,0,0,29,29
48709,"Nusdanu",15124,"Huhaidar",Spacecraft Components,0,0,140,140
48709,"Nusdanu",15124,"Huhaidar",Clean Water,0,0,3,3
48709,"Nusdanu",15124,"Huhaidar",Consumer Goods,0,0,12,12
48709,"Nusdanu",15124,"Huhaidar",Medical Supplies,0,0,14,14
48709,"Nusdanu",15124,"Huhaidar",Ordnance,0,0,43,43
48709,"Nusdanu",15124,"Huhaidar",Ceramics,0,20.82,33.9995,3.4
48709,"Nusdanu",15124,"Huhaidar",Dressed Stone,8,30.4815,5.66075,2.9
48709,"Nusdanu",15124,"Huhaidar",Planks,0,26.0251,42.9994,4.3
48709,"Nusdanu",15124,"Huhaidar",Tools,0,0,25.5,25.5
48709,"Nusdanu",15124,"Huhaidar",Hides,0,0,4.75292,4.75227
48709,"Nusdanu",15124,"Huhaidar",Fibre,110.755,50.4,0.858382,1.3
48709,"Nusdanu",15124,"Huhaidar",Leather,0,15.615,71.999,7.2
48709,"Nusdanu",15124,"Huhaidar",Cloth,35.6,66.55,5.10619,3.7
48709,"Nusdanu",15124,"Huhaidar",Rigging,0,0,14.5,14.5
48710,"Huhaidar",15124,"Huhaidar",Iron Ore,0,0,1.56413,2.5
48710,"Huhaidar",15124,"Huhaidar",Coal,0,0,2,2
48710,"Huhaidar",15124,"Huhaidar",Petroleum,0,0,3.49996,3.5
48710,"Huhaidar",15124,"Huhaidar",Silica,0,0,2,2
48710,"Huhaidar",15124,"Huhaidar",Copper Ore,0,0,3,3
48710,"Huhaidar",15124,"Huhaidar",Rare Earth Ore,0,0,6,6
48710,"Huhaidar",15124,"Huhaidar",Agricultural Produce,70.1552,35.1973,2.17449,3
48710,"Huhaidar",15124,"Huhaidar",Water,25.3258,32.3643,1.69568,1.5
48710,"Huhaidar",15124,"Huhaidar",Iron-Nickel Ore,0,0,3,3
48710,"Huhaidar",15124,"Huhaidar",Platinum Group,0,0,40,40
48710,"Huhaidar",15124,"Huhaidar",Regolith,0,0,0.6,0.6
48710,"Huhaidar",15124,"Huhaidar",Stone,36.76,0,0.250011,1
48710,"Huhaidar",15124,"Huhaidar",Timber,0,51.3846,10.8651,1.5
48710,"Huhaidar",15124,"Huhaidar",Sand,0,0,1,1
48710,"Huhaidar",15124,"Huhaidar",Clay,0,0,1.2,1.2
48710,"Huhaidar",15124,"Huhaidar",Peat,0,0,0.750879,1.2
48710,"Huhaidar",15124,"Huhaidar",Tobacco,0,0,7.3829,7.3829
48710,"Huhaidar",15124,"Huhaidar",Spices,0,0,7.32227,7.32227
48710,"Huhaidar",15124,"Huhaidar",Coffee,0,0,4.7166,4.7166
48710,"Huhaidar",15124,"Huhaidar",Steel,0,0,25.0858,8
48710,"Huhaidar",15124,"Huhaidar",Refined Fuel,0,0,9.99989,10
48710,"Huhaidar",15124,"Huhaidar",Food Rations,9.2,39.7591,12.4732,6
48710,"Huhaidar",15124,"Huhaidar",Charcoal,11.0438,21.4327,6.57077,4
48710,"Huhaidar",15124,"Huhaidar",Iron Blooms,0,0,9,9
48710,"Huhaidar",15124,"Huhaidar",Trade Goods,0,0,8,8
48710,"Huhaidar",15124,"Huhaidar",Silicon,0,0,5,5
48710,"Huhaidar",15124,"Huhaidar",Refined Copper,0,0,7.5,7.5
48710,"Huhaidar",15124,"Huhaidar",REE Alloy,0,0,16,16
48710,"Huhaidar",15124,"Huhaidar",Machinery,0,0,22,22
48710,"Huhaidar",15124,"Huhaidar",Alloys,0,0,34,34
48710,"Huhaidar",15124,"Huhaidar",Electronics,0,0,29,29
48710,"Huhaidar",15124,"Huhaidar",Spacecraft Components,0,0,140,140
48710,"Huhaidar",15124,"Huhaidar",Clean Water,0,0,3,3
48710,"Huhaidar",15124,"Huhaidar",Consumer Goods,0,0,12,12
48710,"Huhaidar",15124,"Huhaidar",Medical Supplies,0,0,14,14
48710,"Huhaidar",15124,"Huhaidar",Ordnance,0,0,43,43
48710,"Huhaidar",15124,"Huhaidar",Ceramics,0,7.13999,33.9995,3.4
48710,"Huhaidar",15124,"Huhaidar",Dressed Stone,0,5.355,28.9996,2.9
48710,"Huhaidar",15124,"Huhaidar",Planks,4,16.7709,8.80387,4.3
48710,"Huhaidar",15124,"Huhaidar",Tools,0,0,25.5,25.5
48710,"Huhaidar",15124,"Huhaidar",Hides,0,0,5.51423,5.51423
48710,"Huhaidar",15124,"Huhaidar",Fibre,28.0457,13.4242,0.892236,1.3
48710,"Huhaidar",15124,"Huhaidar",Leather,0,5.355,71.999,7.2
48710,"Huhaidar",15124,"Huhaidar",Cloth,20,26.5578,4.26385,3.7
48710,"Huhaidar",15124,"Huhaidar",Rigging,0,0,14.5,14.5
48711,"Huhaidar",15124,"Huhaidar",Iron Ore,78.718,0,0.625029,2.5
48711,"Huhaidar",15124,"Huhaidar",Coal,0,0,2,2
48711,"Huhaidar",15124,"Huhaidar",Petroleum,0,0,3.49996,3.5
48711,"Huhaidar",15124,"Huhaidar",Silica,25.5427,0,0.500023,2
48711,"Huhaidar",15124,"Huhaidar",Copper Ore,22.0574,0,0.750034,3
48711,"Huhaidar",15124,"Huhaidar",Rare Earth Ore,0,0,6,6
48711,"Huhaidar",15124,"Huhaidar",Agricultural Produce,1.47661,12.8405,8.84671,3
48711,"Huhaidar",15124,"Huhaidar",Water,0,11.16,14.9996,1.5
48711,"Huhaidar",15124,"Huhaidar",Iron-Nickel Ore,0,0,3,3
48711,"Huhaidar",15124,"Huhaidar",Platinum Group,0,0,40,40
48711,"Huhaidar",15124,"Huhaidar",Regolith,0,0,0.6,0.6
48711,"Huhaidar",15124,"Huhaidar",Stone,8.01769,2,0.4747,1
48711,"Huhaidar",15124,"Huhaidar",Timber,0,45.9333,14.9998,1.5
48711,"Huhaidar",15124,"Huhaidar",Sand,0,0,1,1
48711,"Huhaidar",15124,"Huhaidar",Clay,0,0,1.22093,1.2
48711,"Huhaidar",15124,"Huhaidar",Peat,0.249999,0,0.300014,1.2
48711,"Huhaidar",15124,"Huhaidar",Tobacco,0,0,4.30317,4.30317
48711,"Huhaidar",15124,"Huhaidar",Spices,0,0,3.96973,3.96973
48711,"Huhaidar",15124,"Huhaidar",Coffee,0,0,2.34029,2.34029
48711,"Huhaidar",15124,"Huhaidar",Steel,0,10,79.9642,8
48711,"Huhaidar",15124,"Huhaidar",Refined Fuel,0,0,9.99989,10
48711,"Huhaidar",15124,"Huhaidar",Food Rations,1.2,22.8801,26.1994,6
48711,"Huhaidar",15124,"Huhaidar",Charcoal,0,11.16,39.9995,4
48711,"Huhaidar",15124,"Huhaidar",Iron Blooms,0,0,9,9
48711,"Huhaidar",15124,"Huhaidar",Trade Goods,0,0,8,8
48711,"Huhaidar",15124,"Huhaidar",Silicon,0,0,5,5
48711,"Huhaidar",15124,"Huhaidar",Refined Copper,0,0,7.5,7.5
48711,"Huhaidar",15124,"Huhaidar",REE Alloy,0,0,16,16
48711,"Huhaidar",15124,"Huhaidar",Machinery,0,0,22,22
48711,"Huhaidar",15124,"Huhaidar",Alloys,0,0,34,34
48711,"Huhaidar",15124,"Huhaidar",Electronics,0,0,29,29
48711,"Huhaidar",15124,"Huhaidar",Spacecraft Components,0,0,140,140
48711,"Huhaidar",15124,"Huhaidar",Clean Water,0,0,3,3
48711,"Huhaidar",15124,"Huhaidar",Consumer Goods,0,0,12,12
48711,"Huhaidar",15124,"Huhaidar",Medical Supplies,0,0,14,14
48711,"Huhaidar",15124,"Huhaidar",Ordnance,0,0,43,43
48711,"Huhaidar",15124,"Huhaidar",Ceramics,0,7.43999,33.9995,3.4
48711,"Huhaidar",15124,"Huhaidar",Dressed Stone,0,5.58001,28.9996,2.9
48711,"Huhaidar",15124,"Huhaidar",Planks,0,9.29999,42.9994,4.3
48711,"Huhaidar",15124,"Huhaidar",Tools,0,0,25.5,25.5
48711,"Huhaidar",15124,"Huhaidar",Hides,0,0,5.11926,5.11856
48711,"Huhaidar",15124,"Huhaidar",Fibre,3.31272,0,0.336441,1.3
48711,"Huhaidar",15124,"Huhaidar",Leather,0,5.58001,71.999,7.2
48711,"Huhaidar",15124,"Huhaidar",Cloth,0,9.29999,36.9995,3.7
48711,"Huhaidar",15124,"Huhaidar",Rigging,0,0,14.5,14.5
