market_id,market_label,body_name,resource,tick,price,supply,demand
30293,"Humcross","Kepler",Tobacco,7,2.45357,0,0
30293,"Humcross","Kepler",Tobacco,8,2.45357,0,0
30293,"Humcross","Kepler",Tobacco,9,2.45357,0,0
30293,"Humcross","Kepler",Tobacco,10,2.45357,0,0
30293,"Humcross","Kepler",Tobacco,11,2.45357,0,0
30293,"Humcross","Kepler",Tobacco,12,2.45357,0,0
30293,"Humcross","Kepler",Tobacco,13,2.45357,0,0
30293,"Humcross","Kepler",Tobacco,14,2.45357,0,0
30293,"Humcross","Kepler",Tobacco,15,2.45357,0,0
30293,"Humcross","Kepler",Spices,0,3.71917,0,0
30293,"Humcross","Kepler",Spices,1,3.71917,0,0
30293,"Humcross","Kepler",Spices,2,3.71917,0,0
30293,"Humcross","Kepler",Spices,3,3.71917,0,0
30293,"Humcross","Kepler",Spices,4,3.71917,0,0
30293,"Humcross","Kepler",Spices,5,3.71917,0,0
30293,"Humcross","Kepler",Spices,6,3.71917,0,0
30293,"Humcross","Kepler",Spices,7,3.71917,0,0
30293,"Humcross","Kepler",Spices,8,3.71917,0,0
30293,"Humcross","Kepler",Spices,9,3.71917,0,0
30293,"Humcross","Kepler",Spices,10,3.71917,0,0
30293,"Humcross","Kepler",Spices,11,3.71917,0,0
30293,"Humcross","Kepler",Spices,12,3.71917,0,0
30293,"Humcross","Kepler",Spices,13,3.71917,0,0
30293,"Humcross","Kepler",Spices,14,3.71917,0,0
30293,"Humcross","Kepler",Spices,15,3.71917,0,0
30293,"Humcross","Kepler",Coffee,0,4.78116,0,0
30293,"Humcross","Kepler",Coffee,1,4.78116,0,0
30293,"Humcross","Kepler",Coffee,2,4.78116,0,0
30293,"Humcross","Kepler",Coffee,3,4.78116,0,0
30293,"Humcross","Kepler",Coffee,4,4.78116,0,0
30293,"Humcross","Kepler",Coffee,5,4.78116,0,0
30293,"Humcross","Kepler",Coffee,6,4.78116,0,0
30293,"Humcross","Kepler",Coffee,7,4.78116,0,0
30293,"Humcross","Kepler",Coffee,8,4.78116,0,0
30293,"Humcross","Kepler",Coffee,9,4.78116,0,0
30293,"Humcross","Kepler",Coffee,10,4.78116,0,0
30293,"Humcross","Kepler",Coffee,11,4.78116,0,0
30293,"Humcross","Kepler",Coffee,12,4.78116,0,0
30293,"Humcross","Kepler",Coffee,13,4.78116,0,0
30293,"Humcross","Kepler",Coffee,14,4.78116,0,0
30293,"Humcross","Kepler",Coffee,15,4.78116,0,0
30293,"Humcross","Kepler",Steel,0,6.12262,242.568,68.3063
30293,"Humcross","Kepler",Steel,1,12.2593,16,84.6023
30293,"Humcross","Kepler",Steel,2,13.0972,16,48.5468
30293,"Humcross","Kepler",Steel,3,13.3343,16,46.0458
30293,"Humcross","Kepler",Steel,4,13.4043,16,45.3896
30293,"Humcross","Kepler",Steel,5,13.4252,16,45.1998
30293,"Humcross","Kepler",Steel,6,13.4315,16,45.1434
30293,"Humcross","Kepler",Steel,7,13.4334,16,45.1266
30293,"Humcross","Kepler",Steel,8,13.434,16,45.1216
30293,"Humcross","Kepler",Steel,9,13.4341,16,45.12
30293,"Humcross","Kepler",Steel,10,13.4342,16,45.1196
30293,"Humcross","Kepler",Steel,11,13.4342,16,45.1194
30293,"Humcross","Kepler",Steel,12,13.4342,16,45.1194
30293,"Humcross","Kepler",Steel,13,13.4342,16,45.1194
30293,"Humcross","Kepler",Steel,14,13.4342,16,45.1194
30293,"Humcross","Kepler",Steel,15,13.4342,16,45.1194
30293,"Humcross","Kepler",Refined Fuel,0,7.80012,193.595,60.7167
30293,"Humcross","Kepler",Refined Fuel,1,23.9001,0,74.0674
30293,"Humcross","Kepler",Refined Fuel,2,31.95,0,30.2405
30293,"Humcross","Kepler",Refined Fuel,3,35.975,0,23.9735
30293,"Humcross","Kepler",Refined Fuel,4,37.9875,0,21.8025
30293,"Humcross","Kepler",Refined Fuel,5,38.9938,0,20.8735
30293,"Humcross","Kepler",Refined Fuel,6,39.4969,0,20.4415
30293,"Humcross","Kepler",Refined Fuel,7,39.7484,0,20.2329
30293,"Humcross","Kepler",Refined Fuel,8,39.8742,0,20.1304
30293,"Humcross","Kepler",Refined Fuel,9,39.9371,0,20.0796
30293,"Humcross","Kepler",Refined Fuel,10,39.9686,0,20.0543
30293,"Humcross","Kepler",Refined Fuel,11,39.9843,0,20.0416
30293,"Humcross","Kepler",Refined Fuel,12,39.9921,0,20.0353
30293,"Humcross","Kepler",Refined Fuel,13,39.9961,0,20.0322
30293,"Humcross","Kepler",Refined Fuel,14,39.998,0,20.0306
30293,"Humcross","Kepler",Refined Fuel,15,39.999,0,20.0298
30293,"Humcross","Kepler",Food Rations,0,5.40178,165.777,106.254
30293,"Humcross","Kepler",Food Rations,1,14.7009,0,115.568
30293,"Humcross","Kepler",Food Rations,2,19.3504,0,51.8791
30293,"Humcross","Kepler",Food Rations,3,21.6752,0,41.6403
30293,"Humcross","Kepler",Food Rations,4,22.8376,0,38.0274
30293,"Humcross","Kepler",Food Rations,5,23.4188,0,36.4709
30293,"Humcross","Kepler",Food Rations,6,23.7094,0,35.745
30293,"Humcross","Kepler",Food Rations,7,23.8547,0,35.3941
30293,"Humcross","Kepler",Food Rations,8,23.9274,0,35.2215
30293,"Humcross","Kepler",Food Rations,9,23.9637,0,35.1359
30293,"Humcross","Kepler",Food Rations,10,23.9818,0,35.0933
30293,"Humcross","Kepler",Food Rations,11,23.9909,0,35.072
30293,"Humcross","Kepler",Food Rations,12,23.9955,0,35.0614
30293,"Humcross","Kepler",Food Rations,13,23.9977,0,35.0561
30293,"Humcross","Kepler",Food Rations,14,23.9989,0,35.0535
30293,"Humcross","Kepler",Food Rations,15,23.9994,0,35.0521
30294,"Kroundmarch","Kepler",Iron Ore,0,1.72324,316.84,45.4125
30294,"Kroundmarch","Kepler",Iron Ore,1,2.26276,55.042,69.1578
30294,"Kroundmarch","Kepler",Iron Ore,2,2.55212,44.2648,57.1831
30294,"Kroundmarch","Kepler",Iron Ore,3,2.70681,40.2021,52.669
30294,"Kroundmarch","Kepler",Iron Ore,4,2.78938,38.3534,50.6149
30294,"Kroundmarch","Kepler",Iron Ore,5,2.83342,37.4424,49.6027
30294,"Kroundmarch","Kepler",Iron Ore,6,2.85691,36.9761,49.0845
30294,"Kroundmarch","Kepler",Iron Ore,7,2.86943,36.7327,48.8141
30294,"Kroundmarch","Kepler",Iron Ore,8,2.8761,36.6044,48.6716
30294,"Kroundmarch","Kepler",Iron Ore,9,2.87966,36.5364,48.5961
30294,"Kroundmarch","Kepler",Iron Ore,10,2.88156,36.5003,48.5559
30294,"Kroundmarch","Kepler",Iron Ore,11,2.88257,36.4811,48.5346
30294,"Kroundmarch","Kepler",Iron Ore,12,2.88311,36.4709,48.5232
30294,"Kroundmarch","Kepler",Iron Ore,13,2.88339,36.4654,48.5172
30294,"Kroundmarch","Kepler",Iron Ore,14,2.88355,36.4625,48.5139
30294,"Kroundmarch","Kepler",Iron Ore,15,2.88363,36.461,48.5122
30294,"Kroundmarch","Kepler",Petroleum,0,2.42421,262.246,38.925
30294,"Kroundmarch","Kepler",Petroleum,1,3.05677,46.9969,52.2187
30294,"Kroundmarch","Kepler",Petroleum,2,3.37305,39.0405,43.3783
30294,"Kroundmarch","Kepler",Petroleum,3,3.53119,36.0834,40.0927
30294,"Kroundmarch","Kepler",Petroleum,4,3.61025,34.7848,38.6497
30294,"Kroundmarch","Kepler",Petroleum,5,3.64979,34.174,37.9711
30294,"Kroundmarch","Kepler",Petroleum,6,3.66956,33.8775,37.6417
30294,"Kroundmarch","Kepler",Petroleum,7,3.67944,33.7314,37.4794
30294,"Kroundmarch","Kepler",Petroleum,8,3.68438,33.6589,37.3988
30294,"Kroundmarch","Kepler",Petroleum,9,3.68685,33.6228,37.3587
30294,"Kroundmarch","Kepler",Petroleum,10,3.68809,33.6048,37.3386
30294,"Kroundmarch","Kepler",Petroleum,11,3.68871,33.5958,37.3286
30294,"Kroundmarch","Kepler",Petroleum,12,3.68901,33.5913,37.3236
30294,"Kroundmarch","Kepler",Petroleum,13,3.68917,33.589,37.3211
30294,"Kroundmarch","Kepler",Petroleum,14,3.68925,33.5879,37.3199
30294,"Kroundmarch","Kepler",Petroleum,15,3.68929,33.5873,37.3193
30294,"Kroundmarch","Kepler",Agricultural Produce,0,1.875,1609.13,71.3625
30294,"Kroundmarch","Kepler",Agricultural Produce,1,1.3491,1380.36,103.936
30294,"Kroundmarch","Kepler",Agricultural Produce,2,1.13936,1408.54,135.248
30294,"Kroundmarch","Kepler",Agricultural Produce,3,1.06391,1426.16,154.824
30294,"Kroundmarch","Kepler",Agricultural Produce,4,1.03852,1434.01,163.548
30294,"Kroundmarch","Kepler",Agricultural Produce,5,1.03023,1436.88,166.738
30294,"Kroundmarch","Kepler",Agricultural Produce,6,1.02756,1437.84,167.81
30294,"Kroundmarch","Kepler",Agricultural Produce,7,1.0267,1438.16,168.16
30294,"Kroundmarch","Kepler",Agricultural Produce,8,1.02642,1438.26,168.272
30294,"Kroundmarch","Kepler",Agricultural Produce,9,1.02633,1438.29,168.309
30294,"Kroundmarch","Kepler",Agricultural Produce,10,1.0263,1438.3,168.32
30294,"Kroundmarch","Kepler",Agricultural Produce,11,1.0263,1438.31,168.324
30294,"Kroundmarch","Kepler",Agricultural Produce,12,1.02629,1438.31,168.325
30294,"Kroundmarch","Kepler",Agricultural Produce,13,1.02629,1438.31,168.326
30294,"Kroundmarch","Kepler",Agricultural Produce,14,1.02629,1438.31,168.326
30294,"Kroundmarch","Kepler",Agricultural Produce,15,1.02629,1438.31,168.326
30294,"Kroundmarch","Kepler",Water,0,1.0957,244.281,51.9
30294,"Kroundmarch","Kepler",Water,1,3.54785,0,66.7248
30294,"Kroundmarch","Kepler",Water,2,4.77392,0,26.0656
30294,"Kroundmarch","Kepler",Water,3,5.38696,0,20.5561
30294,"Kroundmarch","Kepler",Water,4,5.69348,0,18.6623
30294,"Kroundmarch","Kepler",Water,5,5.84674,0,17.8541
30294,"Kroundmarch","Kepler",Water,6,5.92337,0,17.4787
30294,"Kroundmarch","Kepler",Water,7,5.96169,0,17.2976
30294,"Kroundmarch","Kepler",Water,8,5.98084,0,17.2086
30294,"Kroundmarch","Kepler",Water,9,5.99042,0,17.1645
30294,"Kroundmarch","Kepler",Water,10,5.99521,0,17.1425
30294,"Kroundmarch","Kepler",Water,11,5.99761,0,17.1316
30294,"Kroundmarch","Kepler",Water,12,5.9988,0,17.1261
30294,"Kroundmarch","Kepler",Water,13,5.9994,0,17.1233
30294,"Kroundmarch","Kepler",Water,14,5.9997,0,17.122
30294,"Kroundmarch","Kepler",Water,15,5.99985,0,17.1213
30294,"Kroundmarch","Kepler",Tobacco,0,8.1875,0,0
30294,"Kroundmarch","Kepler",Tobacco,1,8.1875,0,0
30294,"Kroundmarch","Kepler",Tobacco,2,8.1875,0,0
30294,"Kroundmarch","Kepler",Tobacco,3,8.1875,0,0
30294,"Kroundmarch","Kepler",Tobacco,4,8.1875,0,0
30294,"Kroundmarch","Kepler",Tobacco,5,8.1875,0,0
30294,"Kroundmarch","Kepler",Tobacco,6,8.1875,0,0
30294,"Kroundmarch","Kepler",Tobacco,7,8.1875,0,0
30294,"Kroundmarch","Kepler",Tobacco,8,8.1875,0,0
30294,"Kroundmarch","Kepler",Tobacco,9,8.1875,0,0
30294,"Kroundmarch","Kepler",Tobacco,10,8.1875,0,0
30294,"Kroundmarch","Kepler",Tobacco,11,8.1875,0,0
30294,"Kroundmarch","Kepler",Tobacco,12,8.1875,0,0
30294,"Kroundmarch","Kepler",Tobacco,13,8.1875,0,0
30294,"Kroundmarch","Kepler",Tobacco,14,8.1875,0,0
30294,"Kroundmarch","Kepler",Tobacco,15,8.1875,0,0
30294,"Kroundmarch","Kepler",Spices,0,7.55798,0,0
30294,"Kroundmarch","Kepler",Spices,1,7.55798,0,0
30294,"Kroundmarch","Kepler",Spices,2,7.55798,0,0
30294,"Kroundmarch","Kepler",Spices,3,7.55798,0,0
30294,"Kroundmarch","Kepler",Spices,4,7.55798,0,0
30294,"Kroundmarch","Kepler",Spices,5,7.55798,0,0
30294,"Kroundmarch","Kepler",Spices,6,7.55798,0,0
30294,"Kroundmarch","Kepler",Spices,7,7.55798,0,0
30294,"Kroundmarch","Kepler",Spices,8,7.55798,0,0
30294,"Kroundmarch","Kepler",Spices,9,7.55798,0,0
30294,"Kroundmarch","Kepler",Spices,10,7.55798,0,0
30294,"Kroundmarch","Kepler",Spices,11,7.55798,0,0
30294,"Kroundmarch","Kepler",Spices,12,7.55798,0,0
30294,"Kroundmarch","Kepler",Spices,13,7.55798,0,0
30294,"Kroundmarch","Kepler",Spices,14,7.55798,0,0
30294,"Kroundmarch","Kepler",Spices,15,7.55798,0,0
30294,"Kroundmarch","Kepler",Coffee,0,5.1625,0,0
30294,"Kroundmarch","Kepler",Coffee,1,5.1625,0,0
30294,"Kroundmarch","Kepler",Coffee,2,5.1625,0,0
30294,"Kroundmarch","Kepler",Coffee,3,5.1625,0,0
30294,"Kroundmarch","Kepler",Coffee,4,5.1625,0,0
30294,"Kroundmarch","Kepler",Coffee,5,5.1625,0,0
30294,"Kroundmarch","Kepler",Coffee,6,5.1625,0,0
30294,"Kroundmarch","Kepler",Coffee,7,5.1625,0,0
30294,"Kroundmarch","Kepler",Coffee,8,5.1625,0,0
30294,"Kroundmarch","Kepler",Coffee,9,5.1625,0,0
30294,"Kroundmarch","Kepler",Coffee,10,5.1625,0,0
30294,"Kroundmarch","Kepler",Coffee,11,5.1625,0,0
30294,"Kroundmarch","Kepler",Coffee,12,5.1625,0,0
30294,"Kroundmarch","Kepler",Coffee,13,5.1625,0,0
30294,"Kroundmarch","Kepler",Coffee,14,5.1625,0,0
30294,"Kroundmarch","Kepler",Coffee,15,5.1625,0,0
30294,"Kroundmarch","Kepler",Steel,0,5.78466,293.312,58.3875
30294,"Kroundmarch","Kepler",Steel,1,18.8923,4,75.678
30294,"Kroundmarch","Kepler",Steel,2,20.2832,4,29.3605
30294,"Kroundmarch","Kepler",Steel,3,20.6751,4,27.7384
30294,"Kroundmarch","Kepler",Steel,4,20.7907,4,27.3171
30294,"Kroundmarch","Kepler",Steel,5,20.8252,4,27.1955
30294,"Kroundmarch","Kepler",Steel,6,20.8355,4,27.1594
30294,"Kroundmarch","Kepler",Steel,7,20.8386,4,27.1486
30294,"Kroundmarch","Kepler",Steel,8,20.8396,4,27.1454
30294,"Kroundmarch","Kepler",Steel,9,20.8399,4,27.1444
30294,"Kroundmarch","Kepler",Steel,10,20.8399,4,27.1441
30294,"Kroundmarch","Kepler",Steel,11,20.84,4,27.1441
30294,"Kroundmarch","Kepler",Steel,12,20.84,4,27.144
30294,"Kroundmarch","Kepler",Steel,13,20.84,4,27.144
30294,"Kroundmarch","Kepler",Steel,14,20.84,4,27.144
30294,"Kroundmarch","Kepler",Steel,15,20.84,4,27.144
30294,"Kroundmarch","Kepler",Refined Fuel,0,7.23724,259.227,51.9
30294,"Kroundmarch","Kepler",Refined Fuel,1,23.6186,0,67.2216
30294,"Kroundmarch","Kepler",Refined Fuel,2,31.8093,0,26.0954
30294,"Kroundmarch","Kepler",Refined Fuel,3,35.9047,0,20.5648
30294,"Kroundmarch","Kepler",Refined Fuel,4,37.9523,0,18.6658
30294,"Kroundmarch","Kepler",Refined Fuel,5,38.9762,0,17.8557
30294,"Kroundmarch","Kepler",Refined Fuel,6,39.4881,0,17.4795
30294,"Kroundmarch","Kepler",Refined Fuel,7,39.744,0,17.2979
30294,"Kroundmarch","Kepler",Refined Fuel,8,39.872,0,17.2088
30294,"Kroundmarch","Kepler",Refined Fuel,9,39.936,0,17.1646
30294,"Kroundmarch","Kepler",Refined Fuel,10,39.968,0,17.1426
30294,"Kroundmarch","Kepler",Refined Fuel,11,39.984,0,17.1316
30294,"Kroundmarch","Kepler",Refined Fuel,12,39.992,0,17.1261
30294,"Kroundmarch","Kepler",Refined Fuel,13,39.996,0,17.1234
30294,"Kroundmarch","Kepler",Refined Fuel,14,39.998,0,17.122
30294,"Kroundmarch","Kepler",Refined Fuel,15,39.999,0,17.1213
30294,"Kroundmarch","Kepler",Food Rations,0,4.84392,240.417,90.825
30294,"Kroundmarch","Kepler",Food Rations,1,14.422,0,107.788
30294,"Kroundmarch","Kepler",Food Rations,2,19.211,0,45.0305
30294,"Kroundmarch","Kepler",Food Rations,3,21.6055,0,35.8003
30294,"Kroundmarch","Kepler",Food Rations,4,22.8027,0,32.5893
30294,"Kroundmarch","Kepler",Food Rations,5,23.4014,0,31.2131
30294,"Kroundmarch","Kepler",Food Rations,6,23.7007,0,30.5727
30294,"Kroundmarch","Kepler",Food Rations,7,23.8503,0,30.2634
30294,"Kroundmarch","Kepler",Food Rations,8,23.9252,0,30.1114
30294,"Kroundmarch","Kepler",Food Rations,9,23.9626,0,30.036
30294,"Kroundmarch","Kepler",Food Rations,10,23.9813,0,29.9985
30294,"Kroundmarch","Kepler",Food Rations,11,23.9906,0,29.9798
30294,"Kroundmarch","Kepler",Food Rations,12,23.9953,0,29.9704
30294,"Kroundmarch","Kepler",Food Rations,13,23.9977,0,29.9657
30294,"Kroundmarch","Kepler",Food Rations,14,23.9988,0,29.9634
30294,"Kroundmarch","Kepler",Food Rations,15,23.9994,0,29.9622
30295,"Kidford","Kepler",Iron Ore,0,2.56762,47.8144,53.1271
30295,"Kidford","Kepler",Iron Ore,1,2.60142,62.7425,52.0049
30295,"Kidford","Kepler",Iron Ore,2,2.61833,46.3171,51.4635
30295,"Kidford","Kepler",Iron Ore,3,2.62678,46.0778,51.1975
30295,"Kidford","Kepler",Iron Ore,4,2.63101,45.9591,51.0657
30295,"Kidford","Kepler",Iron Ore,5,2.63312,45.9,51
30295,"Kidford","Kepler",Iron Ore,6,2.63417,45.8706,50.9673
30295,"Kidford","Kepler",Iron Ore,7,2.6347,45.8559,50.951
30295,"Kidford","Kepler",Iron Ore,8,2.63497,45.8485,50.9428
30295,"Kidford","Kepler",Iron Ore,9,2.6351,45.8448,50.9387
30295,"Kidford","Kepler",Iron Ore,10,2.63517,45.843,50.9366
30295,"Kidford","Kepler",Iron Ore,11,2.6352,45.8421,50.9356
30295,"Kidford","Kepler",Iron Ore,12,2.63521,45.8416,50.9351
30295,"Kidford","Kepler",Iron Ore,13,2.63522,45.8414,50.9349
30295,"Kidford","Kepler",Iron Ore,14,2.63523,45.8413,50.9347
30295,"Kidford","Kepler",Iron Ore,15,2.63523,45.8412,50.9347
30295,"Kidford","Kepler",Petroleum,0,3.59466,40.9837,45.5375
30295,"Kidford","Kepler",Petroleum,1,3.64199,40.118,44.5756
30295,"Kidford","Kepler",Petroleum,2,3.66566,39.7004,44.1116
30295,"Kidford","Kepler",Petroleum,3,3.67749,39.4952,43.8836
30295,"Kidford","Kepler",Petroleum,4,3.68341,39.3935,43.7706
30295,"Kidford","Kepler",Petroleum,5,3.68637,39.3429,43.7143
30295,"Kidford","Kepler",Petroleum,6,3.68784,39.3176,43.6863
30295,"Kidford","Kepler",Petroleum,7,3.68858,39.305,43.6722
30295,"Kidford","Kepler",Petroleum,8,3.68895,39.2987,43.6652
30295,"Kidford","Kepler",Petroleum,9,3.68914,39.2956,43.6617
30295,"Kidford","Kepler",Petroleum,10,3.68923,39.294,43.66
30295,"Kidford","Kepler",Petroleum,11,3.68928,39.2932,43.6591
30295,"Kidford","Kepler",Petroleum,12,3.6893,39.2928,43.6587
30295,"Kidford","Kepler",Petroleum,13,3.68931,39.2926,43.6585
30295,"Kidford","Kepler",Petroleum,14,3.68932,39.2925,43.6583
30295,"Kidford","Kepler",Petroleum,15,3.68932,39.2925,43.6583
30295,"Kidford","Kepler",Agricultural Produce,0,3.08114,75.1369,83.4854
30295,"Kidford","Kepler",Agricultural Produce,1,3.12171,73.5497,81.7219
30295,"Kidford","Kepler",Agricultural Produce,2,3.14199,72.7841,80.8712
30295,"Kidford","Kepler",Agricultural Produce,3,3.15214,72.4079,80.4532
30295,"Kidford","Kepler",Agricultural Produce,4,3.15721,72.2215,80.2461
30295,"Kidford","Kepler",Agricultural Produce,5,3.15974,72.1286,80.1429
30295,"Kidford","Kepler",Agricultural Produce,6,3.16101,72.0823,80.0915
30295,"Kidford","Kepler",Agricultural Produce,7,3.16164,72.0592,80.0658
30295,"Kidford","Kepler",Agricultural Produce,8,3.16196,72.0476,80.0529
30295,"Kidford","Kepler",Agricultural Produce,9,3.16212,72.0419,80.0465
30295,"Kidford","Kepler",Agricultural Produce,10,3.1622,72.039,80.0433
30295,"Kidford","Kepler",Agricultural Produce,11,3.16224,72.0375,80.0417
30295,"Kidford","Kepler",Agricultural Produce,12,3.16226,72.0368,80.0409
30295,"Kidford","Kepler",Agricultural Produce,13,3.16227,72.0365,80.0405
30295,"Kidford","Kepler",Agricultural Produce,14,3.16227,72.0363,80.0403
30295,"Kidford","Kepler",Agricultural Produce,15,3.16228,72.0362,80.0402
30295,"Kidford","Kepler",Water,0,1.54057,54.645,60.7167
30295,"Kidford","Kepler",Water,1,1.56085,53.4907,59.4341
30295,"Kidford","Kepler",Water,2,1.571,52.9339,58.8154
30295,"Kidford","Kepler",Water,3,1.57607,52.6603,58.5114
30295,"Kidford","Kepler",Water,4,1.5786,52.5247,58.3608
30295,"Kidford","Kepler",Water,5,1.57987,52.4572,58.2858
30295,"Kidford","Kepler",Water,6,1.5805,52.4235,58.2484
30295,"Kidford","Kepler",Water,7,1.58082,52.4067,58.2297
30295,"Kidford","Kepler",Water,8,1.58098,52.3983,58.2203
30295,"Kidford","Kepler",Water,9,1.58106,52.3941,58.2157
30295,"Kidford","Kepler",Water,10,1.5811,52.392,58.2133
30295,"Kidford","Kepler",Water,11,1.58112,52.3909,58.2122
30295,"Kidford","Kepler",Water,12,1.58113,52.3904,58.2116
30295,"Kidford","Kepler",Water,13,1.58113,52.3901,58.2113
30295,"Kidford","Kepler",Water,14,1.58114,52.39,58.2111
30295,"Kidford","Kepler",Water,15,1.58114,52.39,58.2111
30295,"Kidford","Kepler",Tobacco,0,2.75929,0,0
30295,"Kidford","Kepler",Tobacco,1,2.75929,0,0
30295,"Kidford","Kepler",Tobacco,2,2.75929,0,0
30295,"Kidford","Kepler",Tobacco,3,2.75929,0,0
30295,"Kidford","Kepler",Tobacco,4,2.75929,0,0
30295,"Kidford","Kepler",Tobacco,5,2.75929,0,0
30295,"Kidford","Kepler",Tobacco,6,2.75929,0,0
30295,"Kidford","Kepler",Tobacco,7,2.75929,0,0
30295,"Kidford","Kepler",Tobacco,8,2.75929,0,0
30295,"Kidford","Kepler",Tobacco,9,2.75929,0,0
30295,"Kidford","Kepler",Tobacco,10,2.75929,0,0
30295,"Kidford","Kepler",Tobacco,11,2.75929,0,0
30295,"Kidford","Kepler",Tobacco,12,2.75929,0,0
30295,"Kidford","Kepler",Tobacco,13,2.75929,0,0
30295,"Kidford","Kepler",Tobacco,14,2.75929,0,0
30295,"Kidford","Kepler",Tobacco,15,2.75929,0,0
30295,"Kidford","Kepler",Spices,0,3.817,0,0
30295,"Kidford","Kepler",Spices,1,3.817,0,0
30295,"Kidford","Kepler",Spices,2,3.817,0,0
30295,"Kidford","Kepler",Spices,3,3.817,0,0
30295,"Kidford","Kepler",Spices,4,3.817,0,0
30295,"Kidford","Kepler",Spices,5,3.817,0,0
30295,"Kidford","Kepler",Spices,6,3.817,0,0
30295,"Kidford","Kepler",Spices,7,3.817,0,0
30295,"Kidford","Kepler",Spices,8,3.817,0,0
30295,"Kidford","Kepler",Spices,9,3.817,0,0
30295,"Kidford","Kepler",Spices,10,3.817,0,0
30295,"Kidford","Kepler",Spices,11,3.817,0,0
30295,"Kidford","Kepler",Spices,12,3.817,0,0
30295,"Kidford","Kepler",Spices,13,3.817,0,0
30295,"Kidford","Kepler",Spices,14,3.817,0,0
30295,"Kidford","Kepler",Spices,15,3.817,0,0
30295,"Kidford","Kepler",Coffee,0,4.48392,0,0
30295,"Kidford","Kepler",Coffee,1,4.48392,0,0
30295,"Kidford","Kepler",Coffee,2,4.48392,0,0
30295,"Kidford","Kepler",Coffee,3,4.48392,0,0
30295,"Kidford","Kepler",Coffee,4,4.48392,0,0
30295,"Kidford","Kepler",Coffee,5,4.48392,0,0
30295,"Kidford","Kepler",Coffee,6,4.48392,0,0
30295,"Kidford","Kepler",Coffee,7,4.48392,0,0
30295,"Kidford","Kepler",Coffee,8,4.48392,0,0
30295,"Kidford","Kepler",Coffee,9,4.48392,0,0
30295,"Kidford","Kepler",Coffee,10,4.48392,0,0
30295,"Kidford","Kepler",Coffee,11,4.48392,0,0
30295,"Kidford","Kepler",Coffee,12,4.48392,0,0
30295,"Kidford","Kepler",Coffee,13,4.48392,0,0
30295,"Kidford","Kepler",Coffee,14,4.48392,0,0
30295,"Kidford","Kepler",Coffee,15,4.48392,0,0
30295,"Kidford","Kepler",Steel,0,20,0,68.3063
30295,"Kidford","Kepler",Steel,1,26,0,32.8177
30295,"Kidford","Kepler",Steel,2,29,0,26.6044
30295,"Kidford","Kepler",Steel,3,30.5,0,24.3789
30295,"Kidford","Kepler",Steel,4,31.25,0,23.4149
30295,"Kidford","Kepler",Steel,5,31.625,0,22.9643
30295,"Kidford","Kepler",Steel,6,31.8125,0,22.7462
30295,"Kidford","Kepler",Steel,7,31.9062,0,22.6388
30295,"Kidford","Kepler",Steel,8,31.9531,0,22.5856
30295,"Kidford","Kepler",Steel,9,31.9766,0,22.5591
30295,"Kidford","Kepler",Steel,10,31.9883,0,22.5459
30295,"Kidford","Kepler",Steel,11,31.9941,0,22.5393
30295,"Kidford","Kepler",Steel,12,31.9971,0,22.536
30295,"Kidford","Kepler",Steel,13,31.9985,0,22.5343
30295,"Kidford","Kepler",Steel,14,31.9993,0,22.5335
30295,"Kidford","Kepler",Steel,15,31.9996,0,22.5331
30295,"Kidford","Kepler",Refined Fuel,0,25,0,60.7167
30295,"Kidford","Kepler",Refined Fuel,1,32.5,0,29.1713
30295,"Kidford","Kepler",Refined Fuel,2,36.25,0,23.6484
30295,"Kidford","Kepler",Refined Fuel,3,38.125,0,21.6701
30295,"Kidford","Kepler",Refined Fuel,4,39.0625,0,20.8133
30295,"Kidford","Kepler",Refined Fuel,5,39.5312,0,20.4127
30295,"Kidford","Kepler",Refined Fuel,6,39.7656,0,20.2188
30295,"Kidford","Kepler",Refined Fuel,7,39.8828,0,20.1234
30295,"Kidford","Kepler",Refined Fuel,8,39.9414,0,20.0761
30295,"Kidford","Kepler",Refined Fuel,9,39.9707,0,20.0525
30295,"Kidford","Kepler",Refined Fuel,10,39.9854,0,20.0408
30295,"Kidford","Kepler",Refined Fuel,11,39.9927,0,20.0349
30295,"Kidford","Kepler",Refined Fuel,12,39.9963,0,20.032
30295,"Kidford","Kepler",Refined Fuel,13,39.9982,0,20.0305
30295,"Kidford","Kepler",Refined Fuel,14,39.9991,0,20.0298
30295,"Kidford","Kepler",Refined Fuel,15,39.9995,0,20.0294
30295,"Kidford","Kepler",Food Rations,0,15,0,106.254
30295,"Kidford","Kepler",Food Rations,1,19.5,0,51.0498
30295,"Kidford","Kepler",Food Rations,2,21.75,0,41.3847
30295,"Kidford","Kepler",Food Rations,3,22.875,0,37.9227
30295,"Kidford","Kepler",Food Rations,4,23.4375,0,36.4232
30295,"Kidford","Kepler",Food Rations,5,23.7188,0,35.7222
30295,"Kidford","Kepler",Food Rations,6,23.8594,0,35.3829
30295,"Kidford","Kepler",Food Rations,7,23.9297,0,35.216
30295,"Kidford","Kepler",Food Rations,8,23.9648,0,35.1332
30295,"Kidford","Kepler",Food Rations,9,23.9824,0,35.0919
30295,"Kidford","Kepler",Food Rations,10,23.9912,0,35.0714
30295,"Kidford","Kepler",Food Rations,11,23.9956,0,35.0611
